,u_id,a_id,profile,title,score
22151,1713,15809,SovietWeeb,Hataraku Maou-sama!,9
22158,1888,15809,Yasaal,Hataraku Maou-sama!,9
22167,2417,15809,ImRingo,Hataraku Maou-sama!,7
22242,3327,15809,Marthgun,Hataraku Maou-sama!,9
22299,3514,15809,ChucriBZ,Hataraku Maou-sama!,8
22518,10,66,angelsreview,Azumanga Daioh,9
22519,43,66,HybridMedia,Azumanga Daioh,9
22520,109,66,ktulu007,Azumanga Daioh,8
22526,258,66,Fear_the_Reefer,Azumanga Daioh,8
22527,480,66,TrashDax,Azumanga Daioh,8
22528,524,66,Ranivus,Azumanga Daioh,9
22529,583,66,brynolf,Azumanga Daioh,8
22530,596,66,5camp,Azumanga Daioh,7
22531,641,66,Toucanbird,Azumanga Daioh,9
22532,678,66,jet2r0cks,Azumanga Daioh,7
22533,901,66,literaturenerd,Azumanga Daioh,7
22534,1296,66,Zaku88,Azumanga Daioh,7
22537,1893,66,SupremeLord,Azumanga Daioh,10
22546,3554,66,LIQfilms,Azumanga Daioh,7
22601,5956,66,Caleb_Marvell,Azumanga Daioh,10
22614,6009,66,LeaderTGW,Azumanga Daioh,9
22615,6010,66,Retro8bit,Azumanga Daioh,8
22856,10,1530,angelsreview,Kanon (2006),6
22857,33,1530,BowlingJD,Kanon (2006),6
22858,43,1530,HybridMedia,Kanon (2006),7
22860,228,1530,ratchet573,Kanon (2006),8
22864,419,1530,TheLlama,Kanon (2006),10
22868,596,1530,5camp,Kanon (2006),2
22869,641,1530,Toucanbird,Kanon (2006),10
22870,651,1530,Master10K,Kanon (2006),9
22871,678,1530,jet2r0cks,Kanon (2006),8
22872,855,1530,RyanSpring,Kanon (2006),10
22873,1057,1530,NeverKnowsBest26,Kanon (2006),7
22875,1623,1530,Link_of_Hyrule,Kanon (2006),4
22876,1948,1530,Notshane,Kanon (2006),6
22884,3413,1530,lawlmartz,Kanon (2006),7
22890,4808,1530,mistah-manila,Kanon (2006),10
22898,5956,1530,Caleb_Marvell,Kanon (2006),10
22982,10,227,angelsreview,FLCL,9
22983,31,227,ggultra2764,FLCL,9
22984,54,227,Eoussama,FLCL,8
22991,228,227,ratchet573,FLCL,9
22993,460,227,PyraXadon,FLCL,8
22994,480,227,TrashDax,FLCL,6
22996,523,227,kajia,FLCL,1
22998,550,227,Tyrannicswine117,FLCL,10
22999,574,227,jzmcdaisy2112,FLCL,9
23000,583,227,brynolf,FLCL,7
23003,655,227,Micsupreeme,FLCL,6
23004,678,227,jet2r0cks,FLCL,10
23007,809,227,FullmetalCowboy,FLCL,10
23011,901,227,literaturenerd,FLCL,7
23012,936,227,ItIsIDio,FLCL,5
23014,1057,227,NeverKnowsBest26,FLCL,9
23015,1077,227,CodeBlazeFate,FLCL,4
23017,1098,227,Julius_Light,FLCL,10
23023,1484,227,Artrill,FLCL,8
23024,1508,227,AnimeBW,FLCL,8
23026,1713,227,SovietWeeb,FLCL,8
23045,3413,227,lawlmartz,FLCL,10
23064,4808,227,mistah-manila,FLCL,10
23342,10,33206,angelsreview,Kobayashi-san Chi no Maid Dragon,6
23343,16,33206,OVERPOWERED99,Kobayashi-san Chi no Maid Dragon,9
23344,97,33206,LegendAqua,Kobayashi-san Chi no Maid Dragon,9
23345,109,33206,ktulu007,Kobayashi-san Chi no Maid Dragon,7
23348,131,33206,PixlReality,Kobayashi-san Chi no Maid Dragon,8
23352,280,33206,BanjoTheBear,Kobayashi-san Chi no Maid Dragon,7
23353,285,33206,earl_of_sandvich,Kobayashi-san Chi no Maid Dragon,9
23354,332,33206,ShySorcerer,Kobayashi-san Chi no Maid Dragon,6
23355,337,33206,Injenss,Kobayashi-san Chi no Maid Dragon,3
23356,449,33206,HaXXspetten,Kobayashi-san Chi no Maid Dragon,8
23357,456,33206,Stark700,Kobayashi-san Chi no Maid Dragon,8
23358,460,33206,PyraXadon,Kobayashi-san Chi no Maid Dragon,7
23360,480,33206,TrashDax,Kobayashi-san Chi no Maid Dragon,9
23361,530,33206,AnimeFan48,Kobayashi-san Chi no Maid Dragon,8
23364,550,33206,Tyrannicswine117,Kobayashi-san Chi no Maid Dragon,9
23365,594,33206,EggheadLuna,Kobayashi-san Chi no Maid Dragon,3
23367,667,33206,Rabb2t,Kobayashi-san Chi no Maid Dragon,9
23368,935,33206,themegamancave,Kobayashi-san Chi no Maid Dragon,8
23376,1417,33206,GrayRealm,Kobayashi-san Chi no Maid Dragon,7
23378,1484,33206,Artrill,Kobayashi-san Chi no Maid Dragon,7
23379,1565,33206,Veronin,Kobayashi-san Chi no Maid Dragon,8
23380,1593,33206,LaLeLuLiLo,Kobayashi-san Chi no Maid Dragon,6
23382,1686,33206,kokuborou,Kobayashi-san Chi no Maid Dragon,8
23384,1888,33206,Yasaal,Kobayashi-san Chi no Maid Dragon,9
23387,2389,33206,nanakox21,Kobayashi-san Chi no Maid Dragon,8
23860,10,199,angelsreview,Sen to Chihiro no Kamikakushi,10
23862,50,199,BabyGirl06301,Sen to Chihiro no Kamikakushi,9
23863,54,199,Eoussama,Sen to Chihiro no Kamikakushi,8
23864,109,199,ktulu007,Sen to Chihiro no Kamikakushi,10
23867,258,199,Fear_the_Reefer,Sen to Chihiro no Kamikakushi,7
23871,460,199,PyraXadon,Sen to Chihiro no Kamikakushi,9
23872,480,199,TrashDax,Sen to Chihiro no Kamikakushi,7
23873,550,199,Tyrannicswine117,Sen to Chihiro no Kamikakushi,9
23874,574,199,jzmcdaisy2112,Sen to Chihiro no Kamikakushi,7
23875,591,199,explicit707,Sen to Chihiro no Kamikakushi,10
23878,936,199,ItIsIDio,Sen to Chihiro no Kamikakushi,5
23879,966,199,Gonzo-lewd,Sen to Chihiro no Kamikakushi,10
23880,1098,199,Julius_Light,Sen to Chihiro no Kamikakushi,10
23882,1484,199,Artrill,Sen to Chihiro no Kamikakushi,10
23883,1508,199,AnimeBW,Sen to Chihiro no Kamikakushi,10
24596,10,2167,angelsreview,Clannad,8
24602,33,2167,BowlingJD,Clannad,4
24603,43,2167,HybridMedia,Clannad,7
24607,104,2167,jc9622,Clannad,8
24615,228,2167,ratchet573,Clannad,9
24618,258,2167,Fear_the_Reefer,Clannad,3
24619,376,2167,captjoe213,Clannad,8
24621,419,2167,TheLlama,Clannad,9
24625,523,2167,kajia,Clannad,3
24627,550,2167,Tyrannicswine117,Clannad,9
24630,583,2167,brynolf,Clannad,7
24631,641,2167,Toucanbird,Clannad,9
24632,651,2167,Master10K,Clannad,9
24633,655,2167,Micsupreeme,Clannad,7
24634,667,2167,Rabb2t,Clannad,8
24648,1098,2167,Julius_Light,Clannad,10
24654,1223,2167,Seidai,Clannad,8
24656,1296,2167,Zaku88,Clannad,9
24665,2138,2167,Agent_Redacted,Clannad,9
24688,3005,2167,Huntsman,Clannad,10
24700,3857,2167,KaminaKai,Clannad,9
24721,4946,2167,Snakeskins,Clannad,9
24728,5520,2167,Simonian,Clannad,4
25019,10,849,angelsreview,Suzumiya Haruhi no Yuuutsu,8
25020,33,849,BowlingJD,Suzumiya Haruhi no Yuuutsu,5
25023,104,849,jc9622,Suzumiya Haruhi no Yuuutsu,9
25024,109,849,ktulu007,Suzumiya Haruhi no Yuuutsu,6
25025,117,849,Falco2424,Suzumiya Haruhi no Yuuutsu,6
25032,258,849,Fear_the_Reefer,Suzumiya Haruhi no Yuuutsu,7
25034,267,849,AbsarNaeem,Suzumiya Haruhi no Yuuutsu,9
25040,419,849,TheLlama,Suzumiya Haruhi no Yuuutsu,9
25046,594,849,EggheadLuna,Suzumiya Haruhi no Yuuutsu,6
25048,651,849,Master10K,Suzumiya Haruhi no Yuuutsu,10
25050,679,849,Venneh,Suzumiya Haruhi no Yuuutsu,7
25054,809,849,FullmetalCowboy,Suzumiya Haruhi no Yuuutsu,9
25056,901,849,literaturenerd,Suzumiya Haruhi no Yuuutsu,4
25063,1309,849,Lord_Rutsah,Suzumiya Haruhi no Yuuutsu,3
25065,1508,849,AnimeBW,Suzumiya Haruhi no Yuuutsu,5
25067,1623,849,Link_of_Hyrule,Suzumiya Haruhi no Yuuutsu,8
25072,1948,849,Notshane,Suzumiya Haruhi no Yuuutsu,4
25074,2138,849,Agent_Redacted,Suzumiya Haruhi no Yuuutsu,10
25087,3554,849,LIQfilms,Suzumiya Haruhi no Yuuutsu,8
25096,4808,849,mistah-manila,Suzumiya Haruhi no Yuuutsu,8
25288,10,7724,angelsreview,Shiki,8
25289,33,7724,BowlingJD,Shiki,6
25291,43,7724,HybridMedia,Shiki,8
25293,54,7724,Eoussama,Shiki,8
25294,61,7724,Paulwillson26,Shiki,9
25295,76,7724,Lindle,Shiki,6
25297,97,7724,LegendAqua,Shiki,9
25298,109,7724,ktulu007,Shiki,8
25299,131,7724,PixlReality,Shiki,8
25300,228,7724,ratchet573,Shiki,10
25302,258,7724,Fear_the_Reefer,Shiki,7
25305,300,7724,Biogundam,Shiki,6
25309,633,7724,Bishounen_Hunter,Shiki,9
25310,650,7724,Archaeon,Shiki,8
25311,655,7724,Micsupreeme,Shiki,8
25312,678,7724,jet2r0cks,Shiki,8
25313,736,7724,mrsKWON,Shiki,8
25316,843,7724,GarlandReese,Shiki,9
25318,855,7724,RyanSpring,Shiki,7
25321,901,7724,literaturenerd,Shiki,5
25325,936,7724,ItIsIDio,Shiki,3
25356,3554,7724,LIQfilms,Shiki,6
25378,5956,7724,Caleb_Marvell,Shiki,9
25406,8908,7724,Yemi_Hikari,Shiki,6
25860,10,1887,angelsreview,Lucky☆Star,8
25861,43,1887,HybridMedia,Lucky☆Star,7
25864,110,1887,Firechick12012,Lucky☆Star,9
25867,131,1887,PixlReality,Lucky☆Star,8
25876,228,1887,ratchet573,Lucky☆Star,8
25878,258,1887,Fear_the_Reefer,Lucky☆Star,6
25882,267,1887,AbsarNaeem,Lucky☆Star,9
25883,282,1887,JustaMAL,Lucky☆Star,7
25888,524,1887,Ranivus,Lucky☆Star,9
25892,651,1887,Master10K,Lucky☆Star,9
25893,652,1887,robert788,Lucky☆Star,10
25896,655,1887,Micsupreeme,Lucky☆Star,8
25899,678,1887,jet2r0cks,Lucky☆Star,9
25901,809,1887,FullmetalCowboy,Lucky☆Star,5
25902,901,1887,literaturenerd,Lucky☆Star,2
25906,1785,1887,Mikame-,Lucky☆Star,7
25907,1948,1887,Notshane,Lucky☆Star,5
25940,5956,1887,Caleb_Marvell,Lucky☆Star,9
25954,8908,1887,Yemi_Hikari,Lucky☆Star,6
27632,10,323,angelsreview,Mousou Dairinin,7
27633,33,323,BowlingJD,Mousou Dairinin,6
27635,76,323,Lindle,Mousou Dairinin,9
27638,422,323,TheBrainintheJar,Mousou Dairinin,10
27639,523,323,kajia,Mousou Dairinin,9
27640,524,323,Ranivus,Mousou Dairinin,8
27643,679,323,Venneh,Mousou Dairinin,9
27644,809,323,FullmetalCowboy,Mousou Dairinin,9
27646,855,323,RyanSpring,Mousou Dairinin,5
27648,935,323,themegamancave,Mousou Dairinin,8
27649,936,323,ItIsIDio,Mousou Dairinin,6
27650,1593,323,LaLeLuLiLo,Mousou Dairinin,8
27651,1627,323,AmericanSomnium,Mousou Dairinin,9
27652,1686,323,kokuborou,Mousou Dairinin,9
27658,3554,323,LIQfilms,Mousou Dairinin,9
31102,10,8074,angelsreview,Highschool of the Dead,7
31103,31,8074,ggultra2764,Highschool of the Dead,5
31104,43,8074,HybridMedia,Highschool of the Dead,5
31105,50,8074,BabyGirl06301,Highschool of the Dead,7
31106,61,8074,Paulwillson26,Highschool of the Dead,9
31107,76,8074,Lindle,Highschool of the Dead,3
31108,77,8074,ZephSilver,Highschool of the Dead,3
31110,109,8074,ktulu007,Highschool of the Dead,1
31111,131,8074,PixlReality,Highschool of the Dead,8
31117,300,8074,Biogundam,Highschool of the Dead,6
31121,550,8074,Tyrannicswine117,Highschool of the Dead,7
31123,583,8074,brynolf,Highschool of the Dead,3
31124,591,8074,explicit707,Highschool of the Dead,8
31129,736,8074,mrsKWON,Highschool of the Dead,9
31132,809,8074,FullmetalCowboy,Highschool of the Dead,5
31133,855,8074,RyanSpring,Highschool of the Dead,9
31135,901,8074,literaturenerd,Highschool of the Dead,2
31139,1098,8074,Julius_Light,Highschool of the Dead,7
31144,1296,8074,Zaku88,Highschool of the Dead,7
31147,1545,8074,Luquillo,Highschool of the Dead,3
31148,1686,8074,kokuborou,Highschool of the Dead,3
31170,3413,8074,lawlmartz,Highschool of the Dead,8
31172,3415,8074,mercury1980,Highschool of the Dead,6
31175,3514,8074,ChucriBZ,Highschool of the Dead,8
31194,4946,8074,Snakeskins,Highschool of the Dead,9
31205,5956,8074,Caleb_Marvell,Highschool of the Dead,8
31703,10,101,angelsreview,Air,8
31704,34,101,gwern,Air,8
31705,43,101,HybridMedia,Air,6
31708,109,101,ktulu007,Air,5
31711,228,101,ratchet573,Air,6
31716,527,101,Splitter,Air,9
31717,583,101,brynolf,Air,9
31718,596,101,5camp,Air,4
31719,633,101,Bishounen_Hunter,Air,8
31721,651,101,Master10K,Air,8
31722,678,101,jet2r0cks,Air,8
31725,855,101,RyanSpring,Air,9
31732,1296,101,Zaku88,Air,10
31733,1948,101,Notshane,Air,7
31739,2762,101,Sidewinder51,Air,10
31749,3413,101,lawlmartz,Air,6
31761,4808,101,mistah-manila,Air,8
31762,4946,101,Snakeskins,Air,7
31767,5956,101,Caleb_Marvell,Air,9
31769,6010,101,Retro8bit,Air,9
32058,16,12189,OVERPOWERED99,Hyouka,9
32059,34,12189,gwern,Hyouka,7
32062,76,12189,Lindle,Hyouka,5
32064,104,12189,jc9622,Hyouka,9
32065,109,12189,ktulu007,Hyouka,5
32068,131,12189,PixlReality,Hyouka,8
32072,285,12189,earl_of_sandvich,Hyouka,9
32073,419,12189,TheLlama,Hyouka,8
32074,449,12189,HaXXspetten,Hyouka,6
32075,456,12189,Stark700,Hyouka,9
32076,462,12189,Flawfinder,Hyouka,7
32078,503,12189,mouthpiece,Hyouka,6
32080,641,12189,Toucanbird,Hyouka,9
32082,736,12189,mrsKWON,Hyouka,8
32083,935,12189,themegamancave,Hyouka,8
32090,1223,12189,Seidai,Hyouka,7
32094,1565,12189,Veronin,Hyouka,8
32096,1627,12189,AmericanSomnium,Hyouka,8
32115,2213,12189,Nasty001,Hyouka,8
32117,2335,12189,xcomprr,Hyouka,10
32396,16,35849,OVERPOWERED99,Darling in the FranXX,7
32397,31,35849,ggultra2764,Darling in the FranXX,6
32399,97,35849,LegendAqua,Darling in the FranXX,8
32404,337,35849,Injenss,Darling in the FranXX,6
32408,381,35849,Karhu,Darling in the FranXX,10
32411,456,35849,Stark700,Darling in the FranXX,5
32412,457,35849,Krunchyman,Darling in the FranXX,1
32414,652,35849,robert788,Darling in the FranXX,10
32417,1077,35849,CodeBlazeFate,Darling in the FranXX,2
32418,1078,35849,TakamakiJoker,Darling in the FranXX,1
32423,1484,35849,Artrill,Darling in the FranXX,2
32432,1627,35849,AmericanSomnium,Darling in the FranXX,7
32435,1686,35849,kokuborou,Darling in the FranXX,8
32437,1713,35849,SovietWeeb,Darling in the FranXX,4
32439,1762,35849,camay1997,Darling in the FranXX,5
32441,1888,35849,Yasaal,Darling in the FranXX,3
32452,2335,35849,xcomprr,Darling in the FranXX,8
32455,2478,35849,RebelPanda,Darling in the FranXX,1
32457,2489,35849,Shingster,Darling in the FranXX,9
32555,13433,35849,JiangHaoyi1979,Darling in the FranXX,8
32902,31,339,ggultra2764,Serial Experiments Lain,10
32903,33,339,BowlingJD,Serial Experiments Lain,5
32904,43,339,HybridMedia,Serial Experiments Lain,9
32905,61,339,Paulwillson26,Serial Experiments Lain,9
32906,97,339,LegendAqua,Serial Experiments Lain,9
32907,109,339,ktulu007,Serial Experiments Lain,6
32908,117,339,Falco2424,Serial Experiments Lain,9
32911,224,339,bearvarine,Serial Experiments Lain,7
32912,228,339,ratchet573,Serial Experiments Lain,8
32916,381,339,Karhu,Serial Experiments Lain,9
32917,419,339,TheLlama,Serial Experiments Lain,10
32918,422,339,TheBrainintheJar,Serial Experiments Lain,6
32919,523,339,kajia,Serial Experiments Lain,7
32924,574,339,jzmcdaisy2112,Serial Experiments Lain,7
32932,679,339,Venneh,Serial Experiments Lain,8
32936,809,339,FullmetalCowboy,Serial Experiments Lain,8
32937,855,339,RyanSpring,Serial Experiments Lain,3
32938,901,339,literaturenerd,Serial Experiments Lain,7
32940,935,339,themegamancave,Serial Experiments Lain,7
32944,1484,339,Artrill,Serial Experiments Lain,9
32946,1785,339,Mikame-,Serial Experiments Lain,8
32948,2037,339,FAKEANIMEGIRL,Serial Experiments Lain,8
32949,2138,339,Agent_Redacted,Serial Experiments Lain,10
32951,2335,339,xcomprr,Serial Experiments Lain,6
32955,2937,339,AobaSuzukaze,Serial Experiments Lain,1
32957,3413,339,lawlmartz,Serial Experiments Lain,9
32985,6009,339,LeaderTGW,Serial Experiments Lain,8
33102,31,10087,ggultra2764,Fate/Zero,8
33104,50,10087,BabyGirl06301,Fate/Zero,9
33105,61,10087,Paulwillson26,Fate/Zero,8
33107,104,10087,jc9622,Fate/Zero,9
33108,109,10087,ktulu007,Fate/Zero,8
33109,117,10087,Falco2424,Fate/Zero,8
33112,228,10087,ratchet573,Fate/Zero,9
33114,480,10087,TrashDax,Fate/Zero,9
33115,503,10087,mouthpiece,Fate/Zero,7
33117,591,10087,explicit707,Fate/Zero,7
33118,650,10087,Archaeon,Fate/Zero,9
33119,667,10087,Rabb2t,Fate/Zero,9
33123,936,10087,ItIsIDio,Fate/Zero,5
33126,1077,10087,CodeBlazeFate,Fate/Zero,7
33127,1098,10087,Julius_Light,Fate/Zero,10
33131,1223,10087,Seidai,Fate/Zero,9
33132,1296,10087,Zaku88,Fate/Zero,9
33135,1623,10087,Link_of_Hyrule,Fate/Zero,9
33139,1893,10087,SupremeLord,Fate/Zero,9
33148,2417,10087,ImRingo,Fate/Zero,9
33295,34,11741,gwern,Fate/Zero 2nd Season,9
33296,43,11741,HybridMedia,Fate/Zero 2nd Season,9
33297,50,11741,BabyGirl06301,Fate/Zero 2nd Season,8
33298,61,11741,Paulwillson26,Fate/Zero 2nd Season,10
33300,104,11741,jc9622,Fate/Zero 2nd Season,9
33302,228,11741,ratchet573,Fate/Zero 2nd Season,9
33303,456,11741,Stark700,Fate/Zero 2nd Season,10
33304,480,11741,TrashDax,Fate/Zero 2nd Season,9
33307,650,11741,Archaeon,Fate/Zero 2nd Season,9
33311,966,11741,Gonzo-lewd,Fate/Zero 2nd Season,7
33312,1077,11741,CodeBlazeFate,Fate/Zero 2nd Season,8
33313,1078,11741,TakamakiJoker,Fate/Zero 2nd Season,10
33316,1223,11741,Seidai,Fate/Zero 2nd Season,9
33332,2933,11741,SanaeK10,Fate/Zero 2nd Season,7
33336,3413,11741,lawlmartz,Fate/Zero 2nd Season,9
33360,11296,11741,bloge,Fate/Zero 2nd Season,10
33618,50,35790,BabyGirl06301,Tate no Yuusha no Nariagari,9
33619,54,35790,Eoussama,Tate no Yuusha no Nariagari,8
33620,97,35790,LegendAqua,Tate no Yuusha no Nariagari,9
33621,109,35790,ktulu007,Tate no Yuusha no Nariagari,6
33624,337,35790,Injenss,Tate no Yuusha no Nariagari,10
33628,381,35790,Karhu,Tate no Yuusha no Nariagari,7
33632,451,35790,papsoshea,Tate no Yuusha no Nariagari,3
33633,455,35790,KANLen09,Tate no Yuusha no Nariagari,6
33634,456,35790,Stark700,Tate no Yuusha no Nariagari,4
33635,457,35790,Krunchyman,Tate no Yuusha no Nariagari,2
33636,460,35790,PyraXadon,Tate no Yuusha no Nariagari,5
33637,652,35790,robert788,Tate no Yuusha no Nariagari,10
33638,667,35790,Rabb2t,Tate no Yuusha no Nariagari,9
33641,901,35790,literaturenerd,Tate no Yuusha no Nariagari,4
33642,1003,35790,DarknessReality,Tate no Yuusha no Nariagari,8
33644,1078,35790,TakamakiJoker,Tate no Yuusha no Nariagari,5
33654,1565,35790,Veronin,Tate no Yuusha no Nariagari,5
33656,1629,35790,johnbradshaw,Tate no Yuusha no Nariagari,6
33667,2478,35790,RebelPanda,Tate no Yuusha no Nariagari,3
33669,2489,35790,Shingster,Tate no Yuusha no Nariagari,10
33684,6348,35790,Fircoal,Tate no Yuusha no Nariagari,8
33730,13433,35790,JiangHaoyi1979,Tate no Yuusha no Nariagari,8
33961,54,37349,Eoussama,Goblin Slayer,7
33962,97,37349,LegendAqua,Goblin Slayer,8
33963,109,37349,ktulu007,Goblin Slayer,3
33969,337,37349,Injenss,Goblin Slayer,9
33971,381,37349,Karhu,Goblin Slayer,10
33975,451,37349,papsoshea,Goblin Slayer,2
33976,456,37349,Stark700,Goblin Slayer,4
33977,457,37349,Krunchyman,Goblin Slayer,7
33980,901,37349,literaturenerd,Goblin Slayer,2
33982,1003,37349,DarknessReality,Goblin Slayer,8
33983,1078,37349,TakamakiJoker,Goblin Slayer,2
33986,1508,37349,AnimeBW,Goblin Slayer,4
33988,1565,37349,Veronin,Goblin Slayer,5
33990,1627,37349,AmericanSomnium,Goblin Slayer,7
33999,2489,37349,Shingster,Goblin Slayer,8
34055,12207,37349,Blood_Diver_A,Goblin Slayer,9
34060,13433,37349,JiangHaoyi1979,Goblin Slayer,7
34261,16,22199,OVERPOWERED99,Akame ga Kill!,7
34263,31,22199,ggultra2764,Akame ga Kill!,5
34265,54,22199,Eoussama,Akame ga Kill!,5
34266,77,22199,ZephSilver,Akame ga Kill!,3
34269,104,22199,jc9622,Akame ga Kill!,7
34271,267,22199,AbsarNaeem,Akame ga Kill!,8
34273,280,22199,BanjoTheBear,Akame ga Kill!,4
34274,332,22199,ShySorcerer,Akame ga Kill!,4
34275,376,22199,captjoe213,Akame ga Kill!,8
34277,456,22199,Stark700,Akame ga Kill!,5
34278,462,22199,Flawfinder,Akame ga Kill!,2
34285,855,22199,RyanSpring,Akame ga Kill!,7
34286,901,22199,literaturenerd,Akame ga Kill!,2
34289,966,22199,Gonzo-lewd,Akame ga Kill!,6
34292,1012,22199,animegirlism,Akame ga Kill!,9
34296,1077,22199,CodeBlazeFate,Akame ga Kill!,4
34298,1098,22199,Julius_Light,Akame ga Kill!,8
34313,1508,22199,AnimeBW,Akame ga Kill!,6
34318,1623,22199,Link_of_Hyrule,Akame ga Kill!,3
34322,1762,22199,camay1997,Akame ga Kill!,9
34352,3327,22199,Marthgun,Akame ga Kill!,9
34359,3413,22199,lawlmartz,Akame ga Kill!,5
34360,3415,22199,mercury1980,Akame ga Kill!,5
34390,6009,22199,LeaderTGW,Akame ga Kill!,5
34418,8074,22199,Yuu_Masuhara,Akame ga Kill!,9
34744,31,5114,ggultra2764,Fullmetal Alchemist: Brotherhood,6
34746,50,5114,BabyGirl06301,Fullmetal Alchemist: Brotherhood,10
34748,109,5114,ktulu007,Fullmetal Alchemist: Brotherhood,8
34753,258,5114,Fear_the_Reefer,Fullmetal Alchemist: Brotherhood,7
34758,550,5114,Tyrannicswine117,Fullmetal Alchemist: Brotherhood,10
34760,591,5114,explicit707,Fullmetal Alchemist: Brotherhood,10
34763,650,5114,Archaeon,Fullmetal Alchemist: Brotherhood,9
34772,809,5114,FullmetalCowboy,Fullmetal Alchemist: Brotherhood,10
34775,901,5114,literaturenerd,Fullmetal Alchemist: Brotherhood,7
34777,936,5114,ItIsIDio,Fullmetal Alchemist: Brotherhood,7
34779,1003,5114,DarknessReality,Fullmetal Alchemist: Brotherhood,10
34781,1098,5114,Julius_Light,Fullmetal Alchemist: Brotherhood,10
34838,2933,5114,SanaeK10,Fullmetal Alchemist: Brotherhood,7
34851,3327,5114,Marthgun,Fullmetal Alchemist: Brotherhood,9
34858,3514,5114,ChucriBZ,Fullmetal Alchemist: Brotherhood,10
34935,5395,5114,wolfwing,Fullmetal Alchemist: Brotherhood,9
35071,11296,5114,bloge,Fullmetal Alchemist: Brotherhood,8
36203,16,28999,OVERPOWERED99,Charlotte,7
36204,50,28999,BabyGirl06301,Charlotte,7
36205,54,28999,Eoussama,Charlotte,7
36206,104,28999,jc9622,Charlotte,7
36207,109,28999,ktulu007,Charlotte,8
36213,280,28999,BanjoTheBear,Charlotte,3
36214,285,28999,earl_of_sandvich,Charlotte,8
36215,387,28999,KyasutoNaito,Charlotte,9
36216,422,28999,TheBrainintheJar,Charlotte,6
36217,449,28999,HaXXspetten,Charlotte,6
36218,456,28999,Stark700,Charlotte,5
36219,460,28999,PyraXadon,Charlotte,6
36220,462,28999,Flawfinder,Charlotte,4
36221,550,28999,Tyrannicswine117,Charlotte,9
36224,667,28999,Rabb2t,Charlotte,8
36232,1012,28999,animegirlism,Charlotte,8
36268,1158,28999,Rikuson1,Charlotte,6
36333,1223,28999,Seidai,Charlotte,7
36407,1296,28999,Zaku88,Charlotte,7
36419,1309,28999,Lord_Rutsah,Charlotte,6
36459,1349,28999,Vaenny,Charlotte,9
36549,1623,28999,Link_of_Hyrule,Charlotte,3
36590,16,22319,OVERPOWERED99,Tokyo Ghoul,8
36592,31,22319,ggultra2764,Tokyo Ghoul,7
36594,50,22319,BabyGirl06301,Tokyo Ghoul,8
36596,131,22319,PixlReality,Tokyo Ghoul,8
36600,280,22319,BanjoTheBear,Tokyo Ghoul,6
36602,337,22319,Injenss,Tokyo Ghoul,8
36603,456,22319,Stark700,Tokyo Ghoul,5
36607,550,22319,Tyrannicswine117,Tokyo Ghoul,8
36608,655,22319,Micsupreeme,Tokyo Ghoul,8
36613,855,22319,RyanSpring,Tokyo Ghoul,4
36614,901,22319,literaturenerd,Tokyo Ghoul,4
36619,1012,22319,animegirlism,Tokyo Ghoul,9
36620,1098,22319,Julius_Light,Tokyo Ghoul,10
36624,1223,22319,Seidai,Tokyo Ghoul,8
36636,1623,22319,Link_of_Hyrule,Tokyo Ghoul,5
36637,1627,22319,AmericanSomnium,Tokyo Ghoul,7
36862,3413,22319,lawlmartz,Tokyo Ghoul,8
36864,3415,22319,mercury1980,Tokyo Ghoul,8
36889,8074,22319,Yuu_Masuhara,Tokyo Ghoul,9
37199,16,23283,OVERPOWERED99,Zankyou no Terror,8
37200,31,23283,ggultra2764,Zankyou no Terror,7
37201,54,23283,Eoussama,Zankyou no Terror,8
37202,77,23283,ZephSilver,Zankyou no Terror,5
37205,131,23283,PixlReality,Zankyou no Terror,10
37207,228,23283,ratchet573,Zankyou no Terror,7
37209,267,23283,AbsarNaeem,Zankyou no Terror,9
37210,280,23283,BanjoTheBear,Zankyou no Terror,7
37211,387,23283,KyasutoNaito,Zankyou no Terror,9
37212,456,23283,Stark700,Zankyou no Terror,8
37217,855,23283,RyanSpring,Zankyou no Terror,8
37219,966,23283,Gonzo-lewd,Zankyou no Terror,7
37234,1623,23283,Link_of_Hyrule,Zankyou no Terror,4
37270,3554,23283,LIQfilms,Zankyou no Terror,3
37497,16,30831,OVERPOWERED99,Kono Subarashii Sekai ni Shukufuku wo!,9
37498,97,30831,LegendAqua,Kono Subarashii Sekai ni Shukufuku wo!,9
37509,280,30831,BanjoTheBear,Kono Subarashii Sekai ni Shukufuku wo!,9
37510,285,30831,earl_of_sandvich,Kono Subarashii Sekai ni Shukufuku wo!,9
37513,332,30831,ShySorcerer,Kono Subarashii Sekai ni Shukufuku wo!,8
37514,337,30831,Injenss,Kono Subarashii Sekai ni Shukufuku wo!,9
37517,449,30831,HaXXspetten,Kono Subarashii Sekai ni Shukufuku wo!,9
37518,456,30831,Stark700,Kono Subarashii Sekai ni Shukufuku wo!,8
37519,460,30831,PyraXadon,Kono Subarashii Sekai ni Shukufuku wo!,8
37522,480,30831,TrashDax,Kono Subarashii Sekai ni Shukufuku wo!,8
37524,550,30831,Tyrannicswine117,Kono Subarashii Sekai ni Shukufuku wo!,9
37533,1077,30831,CodeBlazeFate,Kono Subarashii Sekai ni Shukufuku wo!,5
